,SURCHARGE,MATERIAL_NBR,PERIOD,COMMERCIAL_SALES_TERRITORY_CODE,SALES_TCFXACT,NET_QTY,COMMERCIAL_TEAM,COMMERCIAL_SUBREGION_DESC,COMPANY_CODE,COMMERCIAL_DISTRICT_DESCRIPTION,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_COUNTRY_NAME,COMMERCIAL_AREA_CODE,COMMERCIAL_DISTRICT,GROSS_SALES,REGION_CODE,REGION_DESCRIPTION,CROP,COMMERCIAL_TEAM_DESCRIPTION,BASE_SALES,DISCOUNT,NET_SALES
443,3547.0879546154993,10826304.0,2020,214.0,37517.4762510241,755.0966720955312,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,24753.727731045692,4,SAM,CUCUMBER,LAS,21206.63977643019,3224.4537286991845,21529.27400234651
444,3286.6579320515816,10826304.0,2020,205.0,-4069.010026893549,63.69402776771162,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25017.167600565583,4,SAM,CUCUMBER,BRAZIL,21730.509668514,2594.4318911778746,22422.735709387707
445,3852.737013413679,10838577.0,2021,205.0,24406.48068869601,1277.960952480567,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20891.584556937338,4,SAM,CUCUMBER,BRAZIL,17038.847543523658,3568.1277735210424,17323.456783416295
446,2025.216266818933,10826304.0,2021,205.0,29029.18200301587,1060.717079313022,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17925.450715492934,4,SAM,CUCUMBER,BRAZIL,15900.234448674002,3518.594628008655,14406.856087484279
447,1799.5910077223127,10826304.0,2021,205.0,31739.7966867161,371.1630211588076,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17475.6597000311,4,SAM,CUCUMBER,BRAZIL,15676.068692308789,1245.5890857287732,16230.070614302327
448,1724.408188761012,10838577.0,2022,205.0,23978.61041403273,733.9112897032719,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14582.797542234835,4,SAM,CUCUMBER,BRAZIL,12858.389353473824,2519.094305136998,12063.703237097838
449,4375.0709290631985,10826304.0,2020,205.0,20111.27046464656,874.1074692914179,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28163.155765743533,4,SAM,CUCUMBER,BRAZIL,23788.084836680337,5504.762745996703,22658.39301974683
450,4245.440596963062,10826304.0,2021,205.0,-4615.15303263727,1970.497317081155,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28749.17692377488,4,SAM,CUCUMBER,BRAZIL,24503.73632681182,2790.1699402759064,25959.006983498974
451,2252.0577071648777,10826304.0,2020,205.0,-13094.04191830186,1151.441636611402,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14732.299384098813,4,SAM,CUCUMBER,BRAZIL,12480.241676933934,1353.2336184803187,13379.065765618494
452,3251.0331190547386,10838577.0,2021,205.0,-11304.12398501991,429.7555467616095,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26307.354936348172,4,SAM,CUCUMBER,BRAZIL,23056.321817293436,1828.0514218102637,24479.303514537907
453,2691.550744434591,10826304.0,2022,205.0,4763.35408652835,1085.780169414587,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18478.347293216008,4,SAM,CUCUMBER,BRAZIL,15786.796548781418,2803.9139269431953,15674.433366272813
454,3706.887555729988,10826304.0,2021,205.0,14968.64137119607,233.9598291405331,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30388.857653769417,4,SAM,CUCUMBER,BRAZIL,26681.97009803943,5993.3178220675045,24395.539831701913
455,2505.320260886398,10834021.0,2022,217.0,1411.363803254682,1147.641879800533,CT32,ANDEAN NORTH,4206.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,21694.909291742446,4,SAM,CUCUMBER,ANDEAN NORTH,19189.58903085605,3871.08558311839,17823.823708624055
456,3158.7334066799685,10826304.0,2021,214.0,1133.454187768952,1324.392862268834,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,30335.515404476297,4,SAM,CUCUMBER,LAS,27176.781997796326,2714.9990396972325,27620.516364779065
457,4557.143884567115,10792102.0,2022,214.0,46609.06186399896,160.0968088288737,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,33129.9889752226,4,SAM,CUCUMBER,LAS,28572.845090655486,2867.4193810638712,30262.56959415873
458,3801.0165803382233,10838577.0,2022,216.0,12065.5303396221,1523.549372849788,CT32,ANDEAN NORTH,4206.0,CD-Colombia,ANDEAN NORTH,Colombia,CA25,CD-CO,22054.641104384562,4,SAM,CUCUMBER,ANDEAN NORTH,18253.62452404634,3421.996933990049,18632.644170394513
459,2698.618953249436,10826304.0,2022,205.0,30900.98957911305,1099.22799917965,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22741.85737904316,4,SAM,CUCUMBER,BRAZIL,20043.238425793723,3053.8101144055604,19688.047264637597
460,3882.8040246287333,10838577.0,2020,205.0,31916.11559528178,1741.647638234294,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30065.0193101932,4,SAM,CUCUMBER,BRAZIL,26182.215285564467,2842.9963496020714,27222.02296059113
461,3228.384803086203,10838577.0,2020,205.0,11208.91810599082,1850.629305128435,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20384.08713300841,4,SAM,CUCUMBER,BRAZIL,17155.702329922206,4388.952428323859,15995.13470468455
462,2257.785508862347,10838577.0,2022,205.0,37807.73747111542,491.6779809250737,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17537.44344601919,4,SAM,CUCUMBER,BRAZIL,15279.657937156844,2916.5992111157075,14620.844234903485
463,1570.8118117893634,10838577.0,2022,205.0,8935.888231647492,314.0601600919942,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13369.642324701645,4,SAM,CUCUMBER,BRAZIL,11798.830512912282,2218.1087465620917,11151.533578139553
464,1832.8228577028312,10838577.0,2022,217.0,1160.597974465092,0.05763578309824879,CT32,ANDEAN NORTH,4206.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,14849.460415437625,4,SAM,CUCUMBER,ANDEAN NORTH,13016.637557734794,1754.605833885172,13094.854581552452
465,4232.438859327819,10838577.0,2020,205.0,35425.7580735279,1080.078091669301,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28600.821043907396,4,SAM,CUCUMBER,BRAZIL,24368.382184579576,5174.353845718574,23426.46719818882
466,2513.722272726385,10826304.0,2020,205.0,18591.25992256532,281.5504908243973,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22888.775553859065,4,SAM,CUCUMBER,BRAZIL,20375.053281132678,5506.064882840157,17382.710671018907
467,5031.165634965178,10826304.0,2021,7.0,40710.3259944734,1047.42597518155,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,32286.471763529575,2,NAM,CUCUMBER,MX&CACAR,27255.306128564396,5503.724984812291,26782.746778717283
468,2355.33233853778,10834021.0,2020,7.0,27082.00473811611,1014.661593205783,CT14,CA/CARIBBEAN,5183.0,CD-Jamaica,MX&CACAR,Jamaica,CA7,CD-JM,27802.49350872601,2,NAM,CUCUMBER,MX&CACAR,25447.16117018823,5167.336832759641,22635.15667596637
469,3580.293636115199,10826304.0,2020,7.0,33701.38225318349,1036.870297538859,CT14,CA/CARIBBEAN,5183.0,CD-Jamaica,MX&CACAR,Jamaica,CA7,CD-JM,29452.479555609876,2,NAM,CUCUMBER,MX&CACAR,25872.185919494677,4048.7165097665566,25403.76304584332
470,4053.4000228775285,10826304.0,2020,7.0,4330.359199100301,146.3175174030491,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,33317.907477244844,2,NAM,CUCUMBER,MX&CACAR,29264.507454367318,6973.932447228629,26343.975030016216
471,4768.426095764481,11966840.0,2021,7.0,40829.5641863804,52.44192237343532,CT14,CA/CARIBBEAN,5183.0,CD-Jamaica,MX&CACAR,Jamaica,CA7,CD-JM,32210.21411947193,2,NAM,CUCUMBER,MX&CACAR,27441.78802370745,6528.193910513434,25682.020208958496
472,3960.463787253432,10826304.0,2020,7.0,-8667.169384458259,44.65574776837923,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,28971.641408590007,2,NAM,CUCUMBER,MX&CACAR,25011.177621336574,7601.945105143339,21369.696303446668
473,3171.6931917431048,10834021.0,2021,7.0,-312.8150701098948,902.6889370521455,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,28658.10467324905,2,NAM,CUCUMBER,MX&CACAR,25486.411481505944,3755.0221720418836,24903.082501207165
474,1867.4847699558568,11966840.0,2021,7.0,-1951.60646944071,554.8650056374055,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,21045.195317491507,2,NAM,CUCUMBER,MX&CACAR,19177.71054753565,2943.1494739283344,18102.045843563174
475,3913.1855888538335,10834021.0,2020,7.0,14039.67288002998,298.2340193847133,CT14,CA/CARIBBEAN,5183.0,CD-Jamaica,MX&CACAR,Jamaica,CA7,CD-JM,28234.42548042463,2,NAM,CUCUMBER,MX&CACAR,24321.239891570796,4931.420706480985,23303.004773943645
476,5338.763014337409,11966840.0,2021,7.0,31663.2244418695,1615.505765161265,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,30403.00699713181,2,NAM,CUCUMBER,MX&CACAR,25064.243982794404,4596.761175324709,25806.245821807104
477,6499.235539124344,10792106.0,2022,7.0,23519.26998381209,504.249221247038,CT14,CA/CARIBBEAN,5183.0,CD-Jamaica,MX&CACAR,Jamaica,CA7,CD-JM,33441.513024805776,2,NAM,CUCUMBER,MX&CACAR,26942.277485681432,6364.175487101096,27077.33753770468
478,5521.982147221137,10826304.0,2021,7.0,14165.40014723299,202.4859942536447,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,33697.00007913865,2,NAM,CUCUMBER,MX&CACAR,28175.01793191751,5999.904967762003,27697.095111376646
479,5039.92117462436,12697783.0,2022,28.0,27877.16666083007,1033.952814028821,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,30353.054108590055,2,NAM,CUCUMBER,US&CA,25313.132933965695,4766.530636208687,25586.52347238137
480,5012.814330497289,12697783.0,2021,28.0,27257.66643240588,1559.578427807198,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,27886.262341837224,2,NAM,CUCUMBER,US&CA,22873.448011339937,5412.052086454444,22474.21025538278
481,2107.86365850892,10833141.0,2020,28.0,4475.169461505981,642.1828246526138,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,20291.50514946464,2,NAM,CUCUMBER,US&CA,18183.64149095572,3481.9654534920714,16809.53969597257
482,2819.062904013283,10838577.0,2022,28.0,13835.41127431257,912.2529951692645,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,26922.372196447468,2,NAM,CUCUMBER,US&CA,24103.309292434184,2684.7036732106126,24237.668523236855
483,1996.0258475923733,11256836.0,2022,28.0,28554.83549314712,2374.485692372911,CT13,NAM NORTH EAST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,15816.635053879329,2,NAM,CUCUMBER,US&CA,13820.609206286956,2444.1076399634935,13372.527413915835
484,3017.791833219737,12697457.0,2022,28.0,5705.790306463168,383.0245811666466,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,19045.354290880518,2,NAM,CUCUMBER,US&CA,16027.56245766078,3749.423128671392,15295.931162209126
485,2936.8411607188877,12697783.0,2022,28.0,22525.90124647148,863.6669525270033,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,26416.480075623767,2,NAM,CUCUMBER,US&CA,23479.63891490488,4828.206705254497,21588.273370369272
486,4201.383679083257,10833141.0,2020,28.0,9188.01639027914,28.86974638349989,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,27423.908907912657,2,NAM,CUCUMBER,US&CA,23222.5252288294,2674.108635347653,24749.800272565004
487,3067.0758116162633,11966840.0,2021,30.0,22136.63215123154,1715.913735249398,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,25140.783153579243,2,NAM,CUCUMBER,US&CA,22073.70734196298,3456.20630626424,21684.576847315002
488,3395.0956264844267,12697457.0,2021,25.0,31783.39628049975,493.2359172085849,CT13,NAM SOUTH EAST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,23029.030988344297,2,NAM,CUCUMBER,US&CA,19633.93536185987,4068.40297122516,18960.628017119136
489,2869.0918664485407,11256836.0,2022,25.0,27386.78569378147,1804.534129441713,CT13,NAM SOUTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,22330.216863144462,2,NAM,CUCUMBER,US&CA,19461.124996695922,3155.6746301803587,19174.542232964104
490,3215.4233105197122,11966840.0,2021,25.0,-32305.70646405455,899.2687523349111,CT13,NAM SOUTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,22085.62921157176,2,NAM,CUCUMBER,US&CA,18870.205901052046,3569.852318615266,18515.77689295649
491,1750.0854279506327,10792102.0,2020,25.0,42225.96026931097,1384.224554323151,CT13,NAM SOUTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,14967.496060695206,2,NAM,CUCUMBER,US&CA,13217.410632744573,1478.4075078063993,13489.088552888807
492,2634.0524897181253,11966840.0,2020,25.0,2286.721782554294,1488.410216635733,CT13,NAM SOUTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,26024.133879828685,2,NAM,CUCUMBER,US&CA,23390.08139011056,4758.412987822865,21265.72089200582
493,1114.820147292538,10826304.0,2021,214.0,-24137.07627593895,999.7851230200307,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,12164.199073646561,4,SAM,CUCUMBER,LAS,11049.378926354024,1331.0689515516465,10833.130122094915
494,1897.465112029761,10792102.0,2020,214.0,29982.20998621195,2220.522890180239,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,19229.0647159625,4,SAM,CUCUMBER,LAS,17331.59960393274,2469.3319681435805,16759.732747818918
495,2238.285461432159,10826304.0,2022,214.0,10081.85335336831,474.8213397516398,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,22870.09717366924,4,SAM,CUCUMBER,LAS,20631.811712237082,4256.054967807516,18614.042205861726
496,1920.0209775126732,10826304.0,2020,214.0,37199.65514657425,815.4348650139218,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,17480.75798455895,4,SAM,CUCUMBER,LAS,15560.737007046275,3531.6211345824245,13949.136849976525
497,3662.299958039231,10826304.0,2021,205.0,1319.427649646163,2501.982508448381,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24030.507789275103,4,SAM,CUCUMBER,BRAZIL,20368.20783123587,3298.2682391786866,20732.239550096416
498,1847.2975888740164,10771394.0,2020,8.0,42842.99347750089,1395.083920967914,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,11905.435702715828,2,NAM,CUCUMBER,MX&CACAR,10058.138113841811,1732.4070723200214,10173.028630395806
499,2677.9406055664,10792102.0,2020,45.0,23385.52181791616,1428.91623473265,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,32396.52917004582,2,NAM,CUCUMBER,US&CA,29718.588564479418,4603.914829206361,27792.614340839456
500,2921.3335375779084,10826304.0,2020,205.0,12100.7169324825,1165.090739209006,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30083.491378278242,4,SAM,CUCUMBER,BRAZIL,27162.157840700333,2115.7707814063683,27967.720596871874
501,3746.248326356291,11966840.0,2020,14.0,54132.35255928832,2368.18997748912,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,25660.280382604276,2,NAM,CUCUMBER,MX&CACAR,21914.032056247986,2995.832644316998,22664.44773828728
502,3332.0492723050193,10826304.0,2020,205.0,-5508.347579738197,1319.389067213409,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26854.917867705575,4,SAM,CUCUMBER,BRAZIL,23522.868595400556,4820.502438517567,22034.415429188008
503,2260.3636223511644,10838577.0,2021,216.0,-2069.088517719669,707.3862028165781,CT32,ANDEAN NORTH,5183.0,CD-Colombia,ANDEAN NORTH,Colombia,CA25,CD-CO,16827.923235824896,4,SAM,CUCUMBER,ANDEAN NORTH,14567.559613473732,3151.0804935288097,13676.842742296085
504,3422.2099150480494,10838577.0,2020,216.0,19737.73858872076,375.8601409689354,CT32,ANDEAN NORTH,5183.0,CD-Colombia,ANDEAN NORTH,Colombia,CA25,CD-CO,31332.969576118383,4,SAM,CUCUMBER,ANDEAN NORTH,27910.759661070333,3659.2780386000463,27673.691537518338
505,1320.2533226169294,10826304.0,2022,750.0,29893.86612855164,622.2599994652151,CT14,CA/CARIBBEAN,5183.0,CD-Honduras,MX&CACAR,Honduras,CA7,CD-HN,11467.110951841025,2,NAM,CUCUMBER,MX&CACAR,10146.857629224096,1709.032134287541,9758.078817553484
506,2716.719299352201,11966840.0,2022,750.0,-8127.866454193443,1558.432429562366,CT14,CA/CARIBBEAN,5183.0,CD-Honduras,MX&CACAR,Honduras,CA7,CD-HN,19918.32086171027,2,NAM,CUCUMBER,MX&CACAR,17201.601562358068,3060.564840968811,16857.756020741457
507,2131.5997462133623,11966840.0,2020,750.0,-8191.817390369482,203.6637861341784,CT14,CA/CARIBBEAN,5183.0,CD-USA,MX&CACAR,USA,CA7,CD-US,26489.12859120197,2,NAM,CUCUMBER,MX&CACAR,24357.528844988607,5482.869105730698,21006.259485471273
508,2200.9062891214066,11966840.0,2020,750.0,22532.69601352151,827.9796590726603,CT14,CA/CARIBBEAN,5183.0,CD-Nicaragua,MX&CACAR,Nicaragua,CA7,CD-NI,15159.027903255841,2,NAM,CUCUMBER,MX&CACAR,12958.121614134434,1503.4874876400572,13655.540415615784
509,1757.1476866894986,10826304.0,2020,750.0,-22328.09668298182,449.5518421662904,CT14,CA/CARIBBEAN,5183.0,CD-Honduras,MX&CACAR,Honduras,CA7,CD-HN,14070.583181164615,2,NAM,CUCUMBER,MX&CACAR,12313.435494475116,2662.0293789664215,11408.553802198194
510,1889.8017426542312,10838577.0,2022,205.0,-7514.234949147616,1863.293214739997,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18036.071466955993,4,SAM,CUCUMBER,BRAZIL,16146.269724301761,2597.147795303221,15438.923671652772
511,3063.3022343972184,10792102.0,2020,33.0,4474.523580544468,991.1374730171788,CT13,NAM WEST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,30054.893295365153,2,NAM,CUCUMBER,US&CA,26991.591060967934,2523.872661406107,27531.020633959044
512,4706.266256932065,10826304.0,2022,15.0,-25824.38878057374,901.0611539492422,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,32533.05193152217,2,NAM,CUCUMBER,MX&CACAR,27826.785674590108,5200.099061228463,27332.95287029371
513,1415.179954617923,10826304.0,2020,205.0,22256.72331694108,1205.06883226727,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13018.290784012239,4,SAM,CUCUMBER,BRAZIL,11603.110829394316,2213.741744744071,10804.549039268168
514,1350.5241595689804,10764462.0,2022,206.0,47693.69659854011,939.0364342096641,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,12526.622793652787,4,SAM,CUCUMBER,LAS,11176.098634083806,2053.618700103711,10473.004093549076
515,1378.762679790497,10826304.0,2020,206.0,-1626.023573659948,1957.056586881175,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,14819.716733351019,4,SAM,CUCUMBER,LAS,13440.954053560521,2717.9154007321945,12101.801332618825
516,3573.174831250198,10826304.0,2020,206.0,-14414.0034902193,1841.229209425555,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,31302.12776180013,4,SAM,CUCUMBER,LAS,27728.95293054993,4705.2547895921325,26596.872972207995
517,2657.091463087515,10833141.0,2022,45.0,-17374.68120336477,491.8331048160023,CT13,HOME GARDEN,5183.0,CD-Canada,US and CA,Canadá,CA6,CD-CA,18137.385392640914,2,NAM,CUCUMBER,US&CA,15480.293929553398,3453.668682332677,14683.716710308237
518,1413.985336368351,10826304.0,2020,219.0,-17987.05175773189,839.1461209320744,CT40,LAS,4206.0,CD-Bolivia,LAS,Bolivia,CA33,CD-BO,12003.958549779112,4,SAM,CUCUMBER,LAS,10589.973213410762,1398.1736236060303,10605.784926173083
519,2764.2097859677974,10826304.0,2020,214.0,24627.80495455052,777.7969535922189,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,22590.102760988993,4,SAM,CUCUMBER,LAS,19825.892975021197,3305.2277841229848,19284.87497686601
520,3731.626724780742,10826304.0,2020,214.0,20203.45162869716,893.303237555898,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,31346.65919998886,4,SAM,CUCUMBER,LAS,27615.032475208118,5954.498269569799,25392.16093041906
521,3311.8075013954594,10792102.0,2021,32.0,-19036.07708295058,1372.790154688279,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,25364.111546853906,2,NAM,CUCUMBER,US&CA,22052.304045458448,3699.4132194942304,21664.698327359678
522,1279.7711356439586,11256836.0,2021,32.0,19575.18865551177,73.80824343802817,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,13977.565950765023,2,NAM,CUCUMBER,US&CA,12697.794815121066,2767.4272492538853,11210.138701511138
523,4404.006102199468,10792102.0,2022,32.0,-10959.46647885479,1866.999878626125,CT13,NAM WEST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,25870.13820901981,2,NAM,CUCUMBER,US&CA,21466.13210682034,2778.0541043928624,23092.08410462695
524,4958.286074349927,11966840.0,2022,32.0,44152.57784375481,1779.785750880203,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,34323.80867252853,2,NAM,CUCUMBER,US&CA,29365.522598178602,4078.625998380119,30245.18267414841
525,4596.551803462926,10799749.0,2022,32.0,-16310.45577525633,352.5973357795276,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,33316.40970630241,2,NAM,CUCUMBER,US&CA,28719.85790283948,7143.75256782232,26172.657138480088
526,4255.978307584674,10833141.0,2020,32.0,27280.3636073918,1317.205814287098,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,33136.394689163746,2,NAM,CUCUMBER,US&CA,28880.416381579074,6659.895840119021,26476.498849044725
527,4485.37208333449,10834021.0,2020,18.0,7967.843165347167,208.8306836091143,CT13,NAM SOUTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,34323.21975097227,2,NAM,CUCUMBER,US&CA,29837.84766763778,8083.095406420691,26240.12434455158
528,2588.8441206240905,10792102.0,2020,22.0,-18676.84336438038,1378.390282117307,CT13,NAM SOUTH EAST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,17516.642946732194,2,NAM,CUCUMBER,US&CA,14927.798826108103,4638.312760385757,12878.330186346437
529,3076.2006935725876,10771394.0,2021,38.0,22678.27846615137,1300.26658510605,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,21339.664737446186,2,NAM,CUCUMBER,US&CA,18263.4640438736,3075.774617758867,18263.89011968732
530,1365.4592693758957,12697783.0,2020,21.0,12859.4063254585,860.1311062123625,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,11719.650988957299,2,NAM,CUCUMBER,US&CA,10354.191719581404,1967.717580290806,9751.933408666493
531,2705.5609559768127,12697457.0,2020,21.0,38188.94440460828,1881.830688513881,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,23199.12471156573,2,NAM,CUCUMBER,US&CA,20493.56375558892,3794.338601020934,19404.786110544796
532,3844.2118131855277,11966840.0,2020,11.0,11143.55377591708,93.18388825745204,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,22617.85174669638,2,NAM,CUCUMBER,MX&CACAR,18773.63993351085,4042.572766102345,18575.278980594034
533,3298.828072601874,10826304.0,2020,205.0,-4574.981501654805,435.1074563710224,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23498.128915525605,4,SAM,CUCUMBER,BRAZIL,20199.30084292373,2476.3817655265543,21021.74714999905
534,5356.8671320073845,10826304.0,2020,205.0,41233.41141505486,693.4357173988774,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33239.70188324835,4,SAM,CUCUMBER,BRAZIL,27882.834751240967,6124.727073803186,27114.974809445164
535,2925.7623020323063,10826304.0,2021,205.0,23947.30665605645,524.1219568901989,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18117.118191084483,4,SAM,CUCUMBER,BRAZIL,15191.355889052176,3552.0638193561226,14565.05437172836
536,2523.6716378753895,10826304.0,2021,205.0,-14376.81646957632,1175.024594091964,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22186.376843394726,4,SAM,CUCUMBER,BRAZIL,19662.705205519338,2478.4568013542953,19707.92004204043
537,2887.2014652580056,10826304.0,2022,205.0,6323.798493075041,194.426842906263,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22196.433820367376,4,SAM,CUCUMBER,BRAZIL,19309.232355109372,3174.805977099513,19021.627843267863
538,1986.3917152269235,10826304.0,2021,205.0,21298.42958455543,595.0429664078831,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15267.705521980753,4,SAM,CUCUMBER,BRAZIL,13281.31380675383,2299.3815759512004,12968.323946029554
539,3066.161012804003,10826304.0,2022,205.0,22531.68713994295,2180.621325330404,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17521.539881331402,4,SAM,CUCUMBER,BRAZIL,14455.3788685274,2366.8063953631727,15154.73348596823
540,3577.2240596771862,10826304.0,2021,205.0,13396.51761290626,425.0703701398248,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25636.23273358516,4,SAM,CUCUMBER,BRAZIL,22059.00867390797,2593.2767618145426,23042.955971770614
