period,material_number,country,region,region_description,crop,net_sales,gross_sales,base_sales,surcharge,discount,net_qty,commercial_team,company_code,commercial_team_description
2021-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,27620.516364779065,30335.515404476297,27176.781997796326,3158.7334066799685,2714.9990396972325,1324.392862268834,CT40,4054.0,LAS
2022-01-01,10792102,Argentina,Americas,SAM,CUCUMBER,30262.56959415873,33129.9889752226,28572.845090655486,4557.143884567115,2867.4193810638712,160.0968088288737,CT40,4054.0,LAS
2022-01-01,10838577,Colombia,Americas,SAM,CUCUMBER,18632.644170394517,22054.64110438456,18253.62452404634,3801.0165803382233,3421.996933990049,1523.549372849788,CT32,4206.0,ANDEAN NORTH
2022-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,19688.0472646376,22741.85737904316,20043.238425793723,2698.618953249436,3053.8101144055604,1099.22799917965,CT35,4188.0,BRAZIL
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,27222.02296059113,30065.0193101932,26182.215285564467,3882.804024628733,2842.9963496020714,1741.647638234294,CT35,4188.0,BRAZIL
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,15995.13470468455,20384.08713300841,17155.702329922206,3228.384803086203,4388.952428323859,1850.629305128435,CT35,4188.0,BRAZIL
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,14620.844234903485,17537.44344601919,15279.657937156844,2257.785508862347,2916.5992111157075,491.6779809250737,CT35,4188.0,BRAZIL
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,11151.533578139552,13369.642324701645,11798.830512912282,1570.8118117893634,2218.108746562092,314.0601600919942,CT35,4188.0,BRAZIL
2022-01-01,10838577,Ecuador,Americas,SAM,CUCUMBER,13094.854581552452,14849.460415437625,13016.637557734794,1832.8228577028312,1754.605833885172,0.0576357830982487,CT32,4206.0,ANDEAN NORTH
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,23426.46719818882,28600.8210439074,24368.382184579576,4232.438859327819,5174.353845718574,1080.078091669301,CT35,4188.0,BRAZIL
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,17382.710671018907,22888.775553859065,20375.05328113268,2513.722272726385,5506.064882840157,281.5504908243973,CT35,4188.0,BRAZIL
2021-01-01,10826304,"Trinidad,Tobago",Americas,NAM,CUCUMBER,26782.746778717283,32286.47176352957,27255.3061285644,5031.165634965178,5503.724984812291,1047.42597518155,CT14,5183.0,MX&CACAR
2020-01-01,10834021,Jamaica,Americas,NAM,CUCUMBER,22635.15667596637,27802.49350872601,25447.16117018823,2355.33233853778,5167.336832759641,1014.661593205783,CT14,5183.0,MX&CACAR
2020-01-01,10826304,Jamaica,Americas,NAM,CUCUMBER,25403.76304584332,29452.47955560988,25872.18591949468,3580.293636115199,4048.716509766557,1036.870297538859,CT14,5183.0,MX&CACAR
2020-01-01,10826304,"Trinidad,Tobago",Americas,NAM,CUCUMBER,26343.975030016216,33317.907477244844,29264.50745436732,4053.400022877529,6973.932447228629,146.3175174030491,CT14,5183.0,MX&CACAR
2021-01-01,11966840,Jamaica,Americas,NAM,CUCUMBER,25682.020208958496,32210.21411947193,27441.78802370745,4768.426095764481,6528.193910513434,52.44192237343532,CT14,5183.0,MX&CACAR
2020-01-01,10826304,"Trinidad,Tobago",Americas,NAM,CUCUMBER,21369.696303446668,28971.641408590007,25011.177621336574,3960.463787253432,7601.945105143339,44.65574776837923,CT14,5183.0,MX&CACAR
2021-01-01,10834021,"Trinidad,Tobago",Americas,NAM,CUCUMBER,24903.082501207165,28658.10467324905,25486.411481505944,3171.6931917431048,3755.022172041884,902.6889370521455,CT14,5183.0,MX&CACAR
2021-01-01,11966840,"Trinidad,Tobago",Americas,NAM,CUCUMBER,18102.045843563174,21045.195317491507,19177.71054753565,1867.4847699558568,2943.1494739283344,554.8650056374055,CT14,5183.0,MX&CACAR
2020-01-01,10834021,Jamaica,Americas,NAM,CUCUMBER,23303.004773943645,28234.42548042463,24321.2398915708,3913.1855888538335,4931.420706480985,298.2340193847133,CT14,5183.0,MX&CACAR
2021-01-01,11966840,"Trinidad,Tobago",Americas,NAM,CUCUMBER,25806.245821807104,30403.00699713181,25064.243982794404,5338.763014337409,4596.761175324709,1615.505765161265,CT14,5183.0,MX&CACAR
2022-01-01,10792106,Jamaica,Americas,NAM,CUCUMBER,27077.33753770468,33441.513024805776,26942.277485681432,6499.235539124344,6364.175487101096,504.249221247038,CT14,5183.0,MX&CACAR
2021-01-01,10826304,"Trinidad,Tobago",Americas,NAM,CUCUMBER,27697.09511137665,33697.00007913865,28175.01793191751,5521.982147221137,5999.904967762003,202.4859942536447,CT14,5183.0,MX&CACAR
2022-01-01,12697783,USA,Americas,NAM,CUCUMBER,25586.52347238137,30353.05410859005,25313.13293396569,5039.92117462436,4766.530636208687,1033.952814028821,CT13,5183.0,US&CA
2021-01-01,12697783,USA,Americas,NAM,CUCUMBER,22474.21025538278,27886.262341837224,22873.448011339937,5012.814330497289,5412.052086454444,1559.578427807198,CT13,5183.0,US&CA
2020-01-01,10833141,USA,Americas,NAM,CUCUMBER,16809.53969597257,20291.50514946464,18183.64149095572,2107.86365850892,3481.9654534920714,642.1828246526138,CT13,5183.0,US&CA
2022-01-01,10838577,USA,Americas,NAM,CUCUMBER,24237.66852323685,26922.372196447468,24103.309292434184,2819.062904013283,2684.7036732106126,912.2529951692644,CT13,5183.0,US&CA
2022-01-01,11256836,USA,Americas,NAM,CUCUMBER,13372.527413915835,15816.635053879329,13820.609206286956,1996.025847592373,2444.107639963493,2374.485692372911,CT13,5183.0,US&CA
2022-01-01,12697457,USA,Americas,NAM,CUCUMBER,15295.931162209126,19045.35429088052,16027.56245766078,3017.791833219737,3749.423128671392,383.0245811666466,CT13,5183.0,US&CA
2022-01-01,12697783,USA,Americas,NAM,CUCUMBER,21588.273370369272,26416.480075623767,23479.63891490488,2936.841160718888,4828.206705254497,863.6669525270033,CT13,5183.0,US&CA
2020-01-01,10833141,USA,Americas,NAM,CUCUMBER,24749.800272565004,27423.908907912657,23222.5252288294,4201.383679083257,2674.108635347653,28.86974638349989,CT13,5183.0,US&CA
2021-01-01,11966840,USA,Americas,NAM,CUCUMBER,21684.576847315,25140.783153579243,22073.70734196298,3067.0758116162638,3456.20630626424,1715.913735249398,CT13,5183.0,US&CA
2021-01-01,12697457,USA,Americas,NAM,CUCUMBER,18960.628017119136,23029.030988344297,19633.93536185987,3395.0956264844267,4068.40297122516,493.2359172085849,CT13,5183.0,US&CA
2022-01-01,11256836,USA,Americas,NAM,CUCUMBER,19174.542232964104,22330.216863144466,19461.12499669592,2869.0918664485407,3155.6746301803587,1804.534129441713,CT13,5183.0,US&CA
2021-01-01,11966840,USA,Americas,NAM,CUCUMBER,18515.77689295649,22085.62921157176,18870.20590105205,3215.423310519712,3569.852318615266,899.2687523349111,CT13,5183.0,US&CA
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,13489.088552888808,14967.496060695206,13217.410632744572,1750.0854279506327,1478.4075078063993,1384.224554323151,CT13,5183.0,US&CA
2020-01-01,11966840,USA,Americas,NAM,CUCUMBER,21265.72089200582,26024.133879828685,23390.08139011056,2634.0524897181253,4758.412987822865,1488.410216635733,CT13,5183.0,US&CA
2021-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,10833.130122094915,12164.19907364656,11049.378926354024,1114.820147292538,1331.0689515516465,999.7851230200308,CT40,4054.0,LAS
2020-01-01,10792102,Argentina,Americas,SAM,CUCUMBER,16759.732747818918,19229.0647159625,17331.59960393274,1897.465112029761,2469.3319681435805,2220.522890180239,CT40,4054.0,LAS
2022-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,18614.04220586173,22870.09717366924,20631.81171223708,2238.285461432159,4256.054967807516,474.8213397516398,CT40,4054.0,LAS
2020-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,13949.136849976525,17480.75798455895,15560.737007046277,1920.0209775126727,3531.6211345824245,815.4348650139218,CT40,4054.0,LAS
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,20732.239550096416,24030.507789275103,20368.20783123587,3662.299958039231,3298.2682391786866,2501.982508448381,CT35,4188.0,BRAZIL
2020-01-01,10771394,Mexico,Americas,NAM,CUCUMBER,10173.028630395806,11905.435702715828,10058.138113841813,1847.2975888740164,1732.4070723200214,1395.083920967914,CT14,4570.0,MX&CACAR
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,27792.614340839456,32396.52917004582,29718.588564479414,2677.9406055664,4603.914829206361,1428.91623473265,CT13,5183.0,US&CA
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,27967.720596871877,30083.49137827824,27162.157840700333,2921.3335375779084,2115.7707814063683,1165.090739209006,CT35,4188.0,BRAZIL
2020-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,22664.44773828728,25660.28038260428,21914.032056247983,3746.248326356291,2995.832644316998,2368.18997748912,CT14,4570.0,MX&CACAR
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,22034.415429188008,26854.91786770557,23522.86859540056,3332.0492723050197,4820.502438517567,1319.389067213409,CT35,4188.0,BRAZIL
2021-01-01,10838577,Colombia,Americas,SAM,CUCUMBER,13676.842742296085,16827.923235824896,14567.559613473732,2260.3636223511644,3151.0804935288097,707.3862028165781,CT32,5183.0,ANDEAN NORTH
2020-01-01,10838577,Colombia,Americas,SAM,CUCUMBER,27673.691537518334,31332.969576118383,27910.759661070333,3422.2099150480494,3659.2780386000463,375.8601409689354,CT32,5183.0,ANDEAN NORTH
2022-01-01,10826304,Honduras,Americas,NAM,CUCUMBER,9758.078817553484,11467.110951841025,10146.857629224096,1320.2533226169294,1709.032134287541,622.2599994652151,CT14,5183.0,MX&CACAR
2022-01-01,11966840,Honduras,Americas,NAM,CUCUMBER,16857.756020741457,19918.32086171027,17201.601562358068,2716.719299352201,3060.564840968811,1558.432429562366,CT14,5183.0,MX&CACAR
2020-01-01,11966840,USA,Americas,NAM,CUCUMBER,21006.259485471277,26489.12859120197,24357.528844988607,2131.5997462133623,5482.869105730698,203.6637861341784,CT14,5183.0,MX&CACAR
2020-01-01,11966840,Nicaragua,Americas,NAM,CUCUMBER,13655.540415615784,15159.02790325584,12958.121614134434,2200.906289121406,1503.4874876400572,827.9796590726603,CT14,5183.0,MX&CACAR
2020-01-01,10826304,Honduras,Americas,NAM,CUCUMBER,11408.553802198194,14070.583181164617,12313.435494475116,1757.1476866894986,2662.029378966421,449.5518421662904,CT14,5183.0,MX&CACAR
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,15438.923671652772,18036.071466955997,16146.26972430176,1889.8017426542312,2597.147795303221,1863.293214739997,CT35,4188.0,BRAZIL
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,27531.020633959044,30054.893295365157,26991.59106096793,3063.3022343972184,2523.872661406107,991.1374730171788,CT13,5183.0,US&CA
2022-01-01,10826304,Mexico,Americas,NAM,CUCUMBER,27332.95287029371,32533.05193152217,27826.785674590108,4706.266256932065,5200.099061228463,901.0611539492422,CT14,4570.0,MX&CACAR
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,10804.549039268168,13018.29078401224,11603.110829394316,1415.179954617923,2213.741744744071,1205.06883226727,CT35,4188.0,BRAZIL
2022-01-01,10764462,Chile,Americas,SAM,CUCUMBER,10473.004093549076,12526.622793652788,11176.098634083806,1350.5241595689804,2053.618700103711,939.036434209664,CT40,4206.0,LAS
2020-01-01,10826304,Chile,Americas,SAM,CUCUMBER,12101.801332618825,14819.71673335102,13440.95405356052,1378.762679790497,2717.9154007321945,1957.056586881175,CT40,4206.0,LAS
2020-01-01,10826304,Chile,Americas,SAM,CUCUMBER,26596.872972207995,31302.12776180013,27728.95293054993,3573.174831250198,4705.2547895921325,1841.229209425555,CT40,4206.0,LAS
2022-01-01,10833141,Canada,Americas,NAM,CUCUMBER,14683.716710308236,18137.385392640917,15480.293929553398,2657.091463087515,3453.668682332677,491.8331048160023,CT13,5183.0,US&CA
2020-01-01,10826304,Bolivia,Americas,SAM,CUCUMBER,10605.784926173084,12003.958549779112,10589.973213410762,1413.985336368351,1398.1736236060303,839.1461209320744,CT40,4206.0,LAS
2020-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,19284.87497686601,22590.102760988997,19825.8929750212,2764.2097859677974,3305.2277841229848,777.7969535922189,CT40,4054.0,LAS
2020-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,25392.16093041906,31346.65919998886,27615.03247520812,3731.626724780742,5954.498269569799,893.303237555898,CT40,4054.0,LAS
2021-01-01,10792102,USA,Americas,NAM,CUCUMBER,21664.69832735968,25364.111546853903,22052.304045458448,3311.8075013954594,3699.4132194942304,1372.790154688279,CT13,5183.0,US&CA
2021-01-01,11256836,USA,Americas,NAM,CUCUMBER,11210.138701511138,13977.565950765023,12697.794815121066,1279.7711356439586,2767.4272492538853,73.80824343802817,CT13,5183.0,US&CA
2022-01-01,10792102,USA,Americas,NAM,CUCUMBER,23092.08410462695,25870.13820901981,21466.13210682034,4404.006102199468,2778.0541043928624,1866.999878626125,CT13,5183.0,US&CA
2022-01-01,11966840,USA,Americas,NAM,CUCUMBER,30245.18267414841,34323.80867252853,29365.5225981786,4958.286074349927,4078.625998380119,1779.785750880203,CT13,5183.0,US&CA
2022-01-01,10799749,USA,Americas,NAM,CUCUMBER,26172.657138480088,33316.40970630241,28719.85790283948,4596.551803462926,7143.75256782232,352.5973357795276,CT13,5183.0,US&CA
2020-01-01,10833141,USA,Americas,NAM,CUCUMBER,26476.498849044725,33136.394689163746,28880.416381579074,4255.978307584674,6659.895840119021,1317.205814287098,CT13,5183.0,US&CA
2020-01-01,10834021,USA,Americas,NAM,CUCUMBER,26240.12434455158,34323.21975097227,29837.84766763778,4485.37208333449,8083.095406420691,208.8306836091143,CT13,5183.0,US&CA
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,12878.330186346437,17516.642946732194,14927.798826108105,2588.8441206240905,4638.312760385757,1378.390282117307,CT13,5183.0,US&CA
2021-01-01,10771394,USA,Americas,NAM,CUCUMBER,18263.89011968732,21339.664737446183,18263.4640438736,3076.200693572588,3075.774617758867,1300.26658510605,CT13,5183.0,US&CA
2020-01-01,12697783,USA,Americas,NAM,CUCUMBER,9751.933408666491,11719.6509889573,10354.191719581404,1365.4592693758957,1967.717580290806,860.1311062123625,CT13,5183.0,US&CA
2020-01-01,12697457,USA,Americas,NAM,CUCUMBER,19404.7861105448,23199.12471156573,20493.56375558892,2705.5609559768127,3794.338601020934,1881.830688513881,CT13,5183.0,US&CA
2020-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,18575.278980594037,22617.85174669638,18773.63993351085,3844.211813185528,4042.572766102345,93.18388825745204,CT14,4570.0,MX&CACAR
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,21021.74714999905,23498.128915525605,20199.30084292373,3298.828072601874,2476.3817655265543,435.1074563710224,CT35,4188.0,BRAZIL
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,27114.974809445164,33239.70188324835,27882.834751240967,5356.8671320073845,6124.727073803186,693.4357173988774,CT35,4188.0,BRAZIL
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,14565.05437172836,18117.118191084483,15191.355889052176,2925.7623020323063,3552.0638193561226,524.1219568901989,CT35,4188.0,BRAZIL
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,19707.92004204043,22186.37684339473,19662.705205519334,2523.671637875389,2478.4568013542957,1175.024594091964,CT35,4188.0,BRAZIL
2022-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,19021.627843267863,22196.433820367376,19309.23235510937,2887.2014652580056,3174.805977099513,194.426842906263,CT35,4188.0,BRAZIL
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,12968.323946029554,15267.705521980752,13281.31380675383,1986.3917152269237,2299.3815759512004,595.0429664078831,CT35,4188.0,BRAZIL
2022-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,15154.73348596823,17521.539881331402,14455.3788685274,3066.161012804003,2366.8063953631727,2180.621325330404,CT35,4188.0,BRAZIL
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,23042.95597177061,25636.23273358516,22059.00867390797,3577.2240596771862,2593.2767618145426,425.0703701398248,CT35,4188.0,BRAZIL
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,11775.544943561612,14319.616950915804,12704.429923629128,1615.1870272866754,2544.07200735419,625.0731491635172,CT35,4188.0,BRAZIL
2022-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,23198.798843103217,28910.857755490342,25804.27702397126,3106.5807315190827,5712.058912387126,803.1451168356443,CT35,4188.0,BRAZIL
2022-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,15577.533658931105,19251.584721320512,16931.2022959414,2320.382425379112,3674.05106238941,804.2079347157281,CT35,4188.0,BRAZIL
2020-01-01,10826304,Chile,Americas,SAM,CUCUMBER,11900.710034120631,13780.647577503034,12188.463406712674,1592.1841707903595,1879.9375433824025,627.6041651646442,CT40,4206.0,LAS
2020-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,14900.24813687298,17231.603798471966,15235.065809096808,1996.537989375159,2331.355661598988,509.0075569789459,CT14,4570.0,MX&CACAR
2020-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,23222.93690569557,27221.44486410325,24560.521466507253,2660.9233975959987,3998.507958407684,796.6091794067536,CT14,4570.0,MX&CACAR
2020-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,18533.11155276906,21032.065239396947,18122.54115985445,2909.524079542494,2498.953686627888,1298.143763178813,CT14,4570.0,MX&CACAR
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,11476.991294359184,14603.117661294897,12220.45353359578,2382.664127699116,3126.126366935711,1540.505090859911,CT35,4188.0,BRAZIL
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,16668.372462061103,19136.25288963948,16106.192420556,3030.06046908348,2467.880427578375,264.9049850430582,CT35,4188.0,BRAZIL
2020-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,22872.2970808988,27515.93841194118,24525.777023439117,2990.1613885020674,4643.641331042385,2351.068637997369,CT35,4188.0,BRAZIL
2022-01-01,10838577,USA,Americas,NAM,CUCUMBER,13737.64969930924,15408.88083655572,13271.745923355717,2137.134913200003,1671.2311372464785,568.8546533403236,CT13,5183.0,US&CA
2020-01-01,12697457,USA,Americas,NAM,CUCUMBER,27971.321777821417,32453.023935325724,28993.39620582639,3459.6277294993347,4481.702157504305,696.1296701409565,CT13,5183.0,US&CA
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,25312.76165190277,28536.89650655416,24848.158932700404,3688.7375738537535,3224.134854651384,1454.427978367521,CT35,4188.0,BRAZIL
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,21906.04638757606,25598.849613053582,22051.511680567404,3547.337932486182,3692.8032254775226,370.0014822329127,CT35,4188.0,BRAZIL
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,14101.28368417163,15824.361657249114,13219.23012425148,2605.1315329976333,1723.0779730774836,1334.794546781077,CT35,4188.0,BRAZIL
2021-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,27677.180078410376,32377.30701790724,27424.44046489806,4952.866553009182,4700.126939496868,91.1832996726594,CT35,4188.0,BRAZIL
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,10313.34691569266,12357.851617520277,10476.406877717263,1881.4447398030093,2044.5047018276164,1333.859592180157,CT35,4188.0,BRAZIL
2022-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,26576.63050795304,31456.054897562277,27079.11513617964,4376.939761382633,4879.424389609239,2105.926126721996,CT35,4188.0,BRAZIL
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,26719.299865067576,30552.47478556749,27438.355666773627,3114.1191187938653,3833.1749204999137,74.82458320638648,CT35,4188.0,BRAZIL
2021-01-01,10826304,Brazil,Americas,SAM,CUCUMBER,23063.703553976644,26526.30054157042,22936.42174017807,3589.878801392352,3462.596987593776,2281.170369744609,CT35,4188.0,BRAZIL
2022-01-01,10792102,USA,Americas,NAM,CUCUMBER,25401.389302181826,30960.161935454293,27741.526082608307,3218.6358528459846,5558.772633272466,682.8468546400695,CT13,5183.0,US&CA
2021-01-01,10792102,USA,Americas,NAM,CUCUMBER,18280.228450855004,20912.94060061875,18513.651216998194,2399.289383620556,2632.7121497637454,521.3628339226193,CT13,5183.0,US&CA
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,22841.31313586557,27092.27994286249,23943.374698883024,3148.9052439794627,4250.966806996915,1245.138906163498,CT13,5183.0,US&CA
2021-01-01,10834021,Canada,Americas,NAM,CUCUMBER,11292.5856758581,13474.00206738303,11789.023005044535,1684.9790623384947,2181.41639152493,1226.955104505568,CT13,1318.0,US&CA
2021-01-01,10764462,USA,Americas,NAM,CUCUMBER,16705.606329859915,18331.986800704846,15924.515472447882,2407.471328256964,1626.3804708449327,71.69259132238955,CT13,5183.0,US&CA
2020-01-01,10826304,Argentina,Americas,SAM,CUCUMBER,17914.91747574544,20904.37998371025,18904.03261252703,2000.3473711832196,2989.46250796481,1434.588436097322,CT40,4054.0,LAS
2022-01-01,10792102,USA,Americas,NAM,CUCUMBER,18697.12880307886,22729.48704634033,19722.03203824484,3007.4550080954955,4032.358243261472,1225.653854839809,CT13,5183.0,US&CA
2022-01-01,11966840,USA,Americas,NAM,CUCUMBER,19008.03438201077,22693.1777960518,20366.29799116173,2326.879804890071,3685.143414041028,1328.901551817064,CT13,5183.0,US&CA
2020-01-01,10792102,USA,Americas,NAM,CUCUMBER,18538.30499162336,22875.610369235143,20117.58287839124,2758.0274908439064,4337.305377611785,1638.986393143054,CT13,5183.0,US&CA
2021-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,16555.09444313215,20062.655300427683,16466.609621804317,3596.0456786233663,3507.5608572955302,1552.211225058631,CT35,4188.0,BRAZIL
2020-01-01,10838577,Brazil,Americas,SAM,CUCUMBER,18110.384718391622,21575.32581537793,18555.74443668181,3019.581378696127,3464.94109698631,469.3220417553706,CT35,4188.0,BRAZIL
2021-01-01,11205540,USA,Americas,NAM,CUCUMBER,25168.21085711152,30018.36149071113,26424.886255401678,3593.4752353094536,4850.150633599611,784.5364265632245,CT13,5183.0,US&CA
2021-01-01,12697783,USA,Americas,NAM,CUCUMBER,16563.418106189376,19811.99007770509,17071.095190266788,2740.894887438301,3248.5719715157134,185.6878923007517,CT13,5183.0,US&CA
2022-01-01,10838577,USA,Americas,NAM,CUCUMBER,27007.203508111248,30534.891551067187,26087.25915215964,4447.6323989075445,3527.6880429559383,527.3203657398078,CT13,5183.0,US&CA
2021-01-01,12697783,USA,Americas,NAM,CUCUMBER,26437.08878901517,29696.601257714618,25614.416983465504,4082.184274249112,3259.512468699446,1120.131669360359,CT13,5183.0,US&CA
2022-01-01,10792102,USA,Americas,NAM,CUCUMBER,20576.756906273276,23950.08752880706,20213.37675195824,3736.710776848825,3373.3306225337888,1207.82038050737,CT13,5183.0,US&CA
2022-01-01,11256836,USA,Americas,NAM,CUCUMBER,13360.85567876658,18043.867229909312,15353.11389624282,2690.7533336664915,4683.011551142731,1669.502266678019,CT13,5183.0,US&CA
2021-01-01,11256836,USA,Americas,NAM,CUCUMBER,13804.164133027129,16111.95830176176,14097.891559954487,2014.066741807272,2307.794168734634,174.8742904714841,CT13,5183.0,US&CA
2022-01-01,10833141,USA,Americas,NAM,CUCUMBER,10991.003882107148,13348.95836712116,11417.536902525288,1931.4214645958707,2357.954485014011,502.8514660068622,CT13,5183.0,US&CA
2022-01-01,11966840,USA,Americas,NAM,CUCUMBER,29793.05315369373,36182.109846554304,29956.544340052456,6225.565506501844,6389.0566928605695,618.8129262374823,CT13,5183.0,US&CA
2021-01-01,11966840,USA,Americas,NAM,CUCUMBER,20693.90288169218,26617.65784554096,23047.364629369444,3570.293216171515,5923.754963848779,627.2865615192788,CT13,5183.0,US&CA
2022-01-01,12697783,USA,Americas,NAM,CUCUMBER,25821.786958944576,30367.276284908483,26109.041899858315,4258.234385050168,4545.489325963906,1189.205956875775,CT13,5183.0,US&CA
2021-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,23543.9784587604,28400.90322148372,25111.159178108755,3289.7440433749657,4856.924762723321,2002.689214733983,CT14,4570.0,MX&CACAR
2021-01-01,10792106,Mexico,Americas,NAM,CUCUMBER,19170.534298490275,21140.022301670542,18132.74113753476,3007.2811641357844,1969.4880031802693,103.077027805473,CT14,4570.0,MX&CACAR
2021-01-01,10811228,Venezuela,Americas,SAM,CUCUMBER,22378.193475621578,25982.00788368258,23029.63765733021,2952.370226352371,3603.814408061005,343.1629118759529,CT32,4206.0,ANDEAN NORTH
2021-01-01,10826304,Nicaragua,Americas,NAM,CUCUMBER,25406.965941564453,28121.8538137242,24859.42968626592,3262.42412745828,2714.887872159747,1069.816413699419,CT14,5183.0,MX&CACAR
2021-01-01,10826304,Honduras,Americas,NAM,CUCUMBER,19654.44165915621,25102.685223369976,21824.35281538309,3278.3324079868844,5448.24356421376,231.3071361227049,CT14,5183.0,MX&CACAR
2021-01-01,11966840,Nicaragua,Americas,NAM,CUCUMBER,25352.8168516094,30528.224626247295,27962.949455639995,2565.2751706073027,5175.407774637895,544.0373897926381,CT14,5183.0,MX&CACAR
2022-01-01,11966840,Panama,Americas,NAM,CUCUMBER,19603.650061782835,23835.065723042404,21196.195500886304,2638.870222156101,4231.415661259567,709.5032581980172,CT14,5183.0,MX&CACAR
2021-01-01,10826304,Honduras,Americas,NAM,CUCUMBER,15411.687702507266,18206.378873089943,16348.793989992328,1857.5848830976156,2794.6911705826774,414.7484134891578,CT14,5183.0,MX&CACAR
2022-01-01,12697457,USA,Americas,NAM,CUCUMBER,11041.829881374057,13312.324839887426,11547.53529997292,1764.7895399145057,2270.494958513369,885.0745432700343,CT13,5183.0,US&CA
2021-01-01,11966840,Canada,Americas,NAM,CUCUMBER,18139.20317573296,21656.15042911049,18790.286477181093,2865.8639519293965,3516.94725337753,70.9959614278851,CT13,1318.0,US&CA
2022-01-01,10833141,USA,Americas,NAM,CUCUMBER,15777.424683847756,18037.56863272395,15045.562153000114,2992.0064797238347,2260.143948876192,2367.24625271407,CT13,5183.0,US&CA
2022-01-01,10833141,USA,Americas,NAM,CUCUMBER,15786.450862464832,18442.12563119601,16011.963480939976,2430.162150256033,2655.674768731176,755.3356820283043,CT13,5183.0,US&CA
2021-01-01,11256836,USA,Americas,NAM,CUCUMBER,14545.29495650051,16646.482677704305,14349.61558729526,2296.867090409045,2101.187721203796,1029.589241940229,CT13,5183.0,US&CA
2021-01-01,10838577,USA,Americas,NAM,CUCUMBER,26686.945834133447,29816.06338390956,25771.548923037564,4044.514460871997,3129.117549776114,1203.419816018995,CT13,5183.0,US&CA
2022-01-01,11966840,Canada,Americas,NAM,CUCUMBER,26519.34097592381,31180.549537570874,26609.74256630541,4570.806971265465,4661.208561647067,539.6008919916816,CT13,1318.0,US&CA
2022-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,15597.658420374632,18580.62788617823,16013.063360642136,2567.564525536095,2982.9694658035964,150.5772661087083,CT14,4570.0,MX&CACAR
2022-01-01,10811228,Mexico,Americas,NAM,CUCUMBER,14846.27398866667,17450.547286543006,14602.259682696827,2848.287603846177,2604.2732978763365,368.2307010343985,CT14,4570.0,MX&CACAR
2022-01-01,11966840,Mexico,Americas,NAM,CUCUMBER,26214.7493905469,29718.397236492085,25721.147387609337,3997.249848882748,3503.6478459451864,304.8359303231505,CT14,4570.0,MX&CACAR
